"_id","lorg_org_id","lorg_cat_id"
"56127","1357","1110"
"56128","1357","2320"
"56129","1357","3840"
"56130","1357","4140"
"56131","1357","4640"
"56132","1357","4680"
"56135","10650","1010"
"56136","10650","3720"
"56158","3929","4810"
"56177","6258","3710"
"56181","11105","2370"
"56182","11105","3720"
"56183","12329","980"
"56184","12329","2970"
"56185","12329","2900"
"56190","10610","2570"
"56191","10610","3010"
"56196","9022","2540"
"56197","9022","2550"
"56198","9022","2560"
"56199","11003","3020"
"56205","11302","1530"
"56206","11302","2970"
"56207","11302","2980"
"56208","7278","4120"
"56213","11130","1920"
"56214","11130","4060"
"56215","929","3420"
"56216","11319","2030"
"56221","11714","2200"
"56222","11714","3420"
"56230","7926","4640"
"56231","8332","810"
"56232","8332","3960"
"56235","2519","4520"
"56238","12434","3410"
"56239","12434","4530"
"56240","12434","4620"
"56242","12300","2980"
"56243","9739","3720"
"56244","11305","2970"
"56245","11305","2980"
"56246","12036","940"
"56247","9790","4520"
"56249","10855","670"
"56250","10744","1530"
"56257","8078","770"
"56259","10510","3340"
"56260","11315","3720"
"56262","79","3420"
"56265","4023","3730"
"56266","4023","4670"
"56267","9278","2970"
"56268","11140","540"
"56269","11140","1670"
"56270","11140","2710"
"56271","11140","3110"
"56272","9888","2900"
"56273","9888","2980"
"56274","9233","2280"
"56276","9703","2280"
"56277","9279","3350"
"56278","10908","3720"
"56279","10840","4520"
"56280","8427","1530"
"56281","8427","1570"
"56282","8427","1590"
"56289","11941","2370"
"56290","11941","3420"
"56291","11941","3500"
"56292","11941","3720"
"56293","11941","4430"
"56297","9660","4120"
"56300","92","3720"
"56302","8773","3720"
"56303","9785","800"
"56304","9785","1530"
"56305","9785","2900"
"56306","9785","2970"
"56307","9785","2980"
"56308","9785","3070"
"56309","9785","4994"
"56310","11874","2280"
"56311","881","1090"
"56313","1929","1690"
"56315","8520","4610"
"56317","12194","2970"
"56318","12330","940"
"56319","12330","980"
"56320","12330","2900"
"56321","12330","2980"
"56324","12037","4994"
"56326","11379","3810"
"56327","8770","4140"
"56328","8770","4150"
"56329","8770","4984"
"56330","8770","4991"
"56331","202","3720"
"56335","10847","3940"
"56336","10847","3950"
"56337","12272","2900"
"56343","9830","3651"
"56344","9830","3660"
"56345","9830","3700"
"56346","9830","4560"
"56350","11275","3720"
"56352","4258","4230"
"56353","2125","4230"
"56355","2955","4360"
"56356","11204","940"
"56357","11204","3350"
"56358","11204","2970"
"56359","11204","2980"
"56360","10514","2540"
"56361","10514","2550"
"56362","10514","2560"
"56371","8315","4560"
"56374","11235","940"
"56375","11235","2970"
"56376","2598","2120"
"56377","2598","3500"
"56378","2664","2120"
"56382","4077","1540"
"56383","7523","1420"
"56384","7523","2320"
"56385","7523","4140"
"56386","6326","1490"
"56392","11406","2840"
"56393","11406","3040"
"56394","11406","4530"
"56395","11406","4950"
"56397","4142","2280"
"56400","3204","1630"
"56402","7439","4974"
"56403","12221","1530"
"56404","12221","1570"
"56405","12221","1590"
"56406","11210","1530"
"56407","11210","1570"
"56408","11210","1590"
"56409","3771","4250"
"56410","229","4250"
"56411","5198","1630"
"56414","6922","4360"
"56415","2843","740"
"56416","7051","740"
"56417","2355","2030"
"56418","7964","3420"
"56420","9347","980"
"56421","9347","2280"
"56422","9347","3280"
"56423","9347","4240"
"56424","8277","3020"
"56425","3833","980"
"56426","3833","2900"
"56427","3833","2980"
"56428","10772","2100"
"56429","10772","3420"
"56430","10931","2100"
"56431","10931","3420"
"56434","10941","2100"
"56435","10941","3420"
"56436","10933","2100"
"56437","10933","3420"
"56440","2050","1560"
"56441","2097","1560"
"56442","2192","4810"
"56444","2193","4810"
"56445","2194","4810"
"56447","11868","4810"
"56448","2178","4810"
"56449","2180","4810"
"56450","2181","4810"
"56451","2177","4810"
"56453","2012","4120"
"56458","7886","2320"
"56459","7886","3010"
"56460","7886","3160"
"56461","7886","4140"
"56471","7532","630"
"56472","7532","640"
"56474","6500","3330"
"56475","12253","3720"
"56476","3553","3810"
"56477","3614","4140"
"56478","3614","4150"
"56479","3614","4220"
"56480","1624","3810"
"56484","1548","1000"
"56485","1548","1290"
"56486","1548","4060"
"56488","12090","3410"
"56490","1430","4940"
"56491","1928","1690"
"56492","1930","1690"
"56493","7963","1690"
"56498","7749","1700"
"56499","11943","1700"
"56500","1961","1620"
"56503","837","960"
"56504","837","1680"
"56505","845","2040"
"56506","6026","710"
"56526","972","740"
"56527","972","1110"
"56528","972","3420"
"56529","972","4670"
"56534","11851","4020"
"56535","11851","4030"
"56538","2493","1750"
"56539","3615","510"
"56540","8525","510"
"56541","2991","3420"
"56542","11472","4250"
"56545","12527","3420"
"56546","62","3500"
"56547","663","1370"
"56548","11450","4984"
"56549","2219","1550"
"56550","2219","4260"
"56551","6430","510"
"56556","2896","3020"
"56557","11207","3720"
"56558","11421","3680"
"56559","11421","4290"
"56560","1492","570"
"56561","1492","610"
"56562","10808","3100"
"56563","2114","1560"
"56567","12111","1780"
"56568","12452","4140"
"56569","6344","740"
"56574","12426","740"
"56579","1802","2010"
"56580","1802","3680"
"56581","7910","3640"
"56584","5044","4968"
"56585","10740","1760"
"56590","8696","740"
"56591","6380","3720"
"56592","6395","3810"
"56593","6382","1110"
"56594","6382","4230"
"56595","8803","4940"
"56599","2049","1560"
"56600","7647","3720"
"56606","3921","4940"
"56607","7783","4940"
"56608","2521","4520"
"56609","11433","3720"
"56610","3424","1010"
"56611","3424","3720"
"56613","11301","3720"
"56648","8625","1110"
"56649","8625","2280"
"56650","9052","1110"
"56651","9052","2280"
"56658","9827","1110"
"56659","9827","2280"
"56660","9828","1110"
"56661","9828","2280"
"56665","4311","3400"
"56666","4311","4260"
"56667","1389","2330"
"56668","1389","2730"
"56669","1389","4140"
"56670","3491","2280"
"56671","11290","940"
"56672","11290","1110"
"56673","11290","1950"
"56674","11290","2280"
"56675","11290","3350"
"56676","11290","3420"
"56677","11290","4640"
"56678","3095","1560"
"56680","11197","1570"
"56688","12528","2540"
"56689","12528","2550"
"56690","11677","2540"
"56691","11677","2550"
"56696","2781","1790"
"56697","2781","3651"
"56698","2781","4340"
"56699","261","1790"
"56704","3841","3720"
"56705","3087","1110"
"56706","3087","3420"
"56707","1688","800"
"56708","1688","4994"
"56710","7863","4940"
"56711","9330","4940"
"56712","8419","2280"
"56713","6475","3810"
"56717","2502","3720"
"56719","2506","3720"
"56721","11227","3070"
"56722","11227","3400"
"56723","11228","3070"
"56724","11228","3400"
"56725","8819","1740"
"56726","8819","3340"
"56728","11847","1090"
"56729","11847","4640"
"56730","9613","2600"
"56731","9613","2620"
"56732","12424","2600"
"56733","12424","2620"
"56734","6422","4130"
"56735","12048","3810"
"56738","6980","3150"
"56739","9544","3150"
"56740","3221","3430"
"56746","10932","2100"
"56747","10932","3420"
"56750","9911","4520"
"56754","8952","4940"
"56755","1009","4940"
"56760","2934","4974"
"56761","7053","4967"
"56762","11062","4974"
"56765","11065","4974"
"56766","9232","4974"
"56767","3063","4974"
"56769","2851","1840"
"56772","11855","4030"
"56773","11855","4810"
"56774","2100","1660"
"56775","6530","1700"
"56776","6530","3040"
"56780","6607","1880"
"56781","6607","3630"
"56782","6607","4560"
"56783","11546","2420"
"56784","11546","4140"
"56785","2595","2120"
"56786","2595","3500"
"56787","646","3810"
"56788","12435","2540"
"56789","12435","2550"
"56790","12435","2560"
"56795","12378","2550"
"56796","12378","3280"
"56797","12378","3350"
"56798","12378","4910"
"56800","11491","3720"
"56802","7305","4560"
"56803","7396","1400"
"56804","7396","1960"
"56805","7396","4850"
"56806","167","1840"
"56810","354","4973"
"56811","354","4974"
"56812","11265","1530"
"56813","11265","2970"
"56814","11265","4994"
"56815","222","500"
"56816","222","570"
"56819","1181","1280"
"56820","1181","4430"
"56821","3136","500"
"56822","3136","570"
"56823","690","1790"
"56831","11982","3780"
"56832","2783","4430"
"56833","2783","3420"
"56836","11483","4560"
"56837","8783","3720"
"56839","11936","2320"
"56840","11936","4140"
"56841","7419","3020"
"56842","11442","1420"
"56843","11442","1860"
"56844","11442","2320"
"56845","11442","4140"
"56846","10629","1150"
"56847","10629","2210"
"56848","10629","3050"
"56849","10629","3840"
"56850","9092","3280"
"56851","9092","3350"
"56852","7392","3830"
"56860","555","4974"
"56865","665","1370"
"56866","684","1370"
"56867","348","4974"
"56868","348","4972"
"56873","541","5007"
"56875","403","5005"
"56876","1909","1030"
"56877","7358","1260"
"56879","12529","1630"
"56880","12529","4190"
"56881","12529","4220"
"56885","2607","930"
"56886","2607","3240"
"56890","7431","3500"
"56891","7431","4630"
"56892","9053","3810"
"56894","1797","1920"
"56895","1118","3420"
"56896","614","4030"
"56897","588","4690"
"56898","127","3320"
"56899","127","3360"
"56900","127","4540"
"56901","9618","960"
"56902","9588","2180"
"56905","12212","1000"
"56906","12213","1000"
"56907","9862","1000"
"56908","10811","1000"
"56909","12214","1000"
"56910","10812","4520"
"56911","7711","1760"
"56912","4213","3720"
"56913","8079","3720"
"56914","12161","3720"
"56915","11929","800"
"56916","11929","4994"
"56918","11321","2160"
"56919","11321","4560"
"56934","12385","3400"
"56938","10907","2970"
"56939","10907","2980"
"56940","6740","2970"
"56941","6740","2980"
"56942","6740","4010"
"56950","9147","4940"
"56953","598","4974"
"56954","12233","3840"
"56955","12233","4490"
"56958","3013","4974"
"56959","67","3720"
"56960","3302","4974"
"56961","5841","3420"
"56964","1057","1950"
"56965","1057","2070"
"56969","1746","1260"
"56970","9176","630"
"56971","9176","5000"
"56972","10568","3720"
"56976","1425","2200"
"56977","1425","3500"
"56978","1425","4630"
"56979","2499","3720"
"56981","7016","2450"
"56982","7016","3120"
"56989","6236","4250"
"56993","2442","3720"
"56994","4096","3720"
"56995","7491","4250"
"57001","7974","4974"
"57007","6686","4880"
"57010","765","4220"
"57012","4529","1470"
"57013","4532","3420"
"57016","4531","3720"
"57017","11407","4590"
"57018","2670","2120"
"57020","2002","4974"
"57021","11345","3720"
"57022","4461","699"
"57024","3562","930"
"57025","3562","3500"
"57030","351","4974"
"57031","351","4977"
"57032","3","1860"
"57033","3","3050"
"57034","3","4140"
"57035","3","4640"
"57036","3","4910"
"57044","538","4974"
"57045","12112","3420"
"57046","1556","4974"
"57054","4848","4974"
"57062","1804","3640"
"57063","1804","3650"
"57064","1804","3651"
"57065","1804","3660"
"57066","1804","3680"
"57067","1804","3700"
"57070","554","4974"
"57072","9210","3280"
"57073","12246","3280"
"57074","10952","3810"
"57075","61","3720"
"57076","6888","3810"
"57078","9443","1470"
"57081","1658","810"
"57082","1658","1100"
"57083","7917","3720"
"57084","1777","3520"
"57085","9442","3810"
"57086","6538","4130"
"57087","11791","860"
"57088","6537","4130"
"57089","11132","3810"
"57090","636","4810"
"57091","2809","3512"
"57092","3917","3810"
"57093","11193","630"
"57098","11947","3820"
"57101","7509","3720"
"57102","11090","1950"
"57119","10609","1860"
"57120","10609","4640"
"57124","3817","2840"
"57126","10644","630"
"57127","4339","4250"
"57129","11657","2210"
"57133","884","1530"
"57134","11745","810"
"57135","11745","1120"
"57136","7944","3420"
"57139","6503","2940"
"57140","6503","3710"
"57142","3508","3770"
"57145","4189","3512"
"57146","8577","3640"
"57147","8577","3670"
"57148","8577","3680"
"57149","8577","3700"
"57150","4409","3720"
"57151","9134","2360"
"57154","7402","2970"
"57155","7402","2980"
"57156","3487","2550"
"57159","4516","1250"
"57160","8317","980"
"57161","8317","2970"
"57162","7651","1570"
"57172","9070","1110"
"57173","9070","3420"
"57174","6866","4250"
"57178","4855","1860"
"57179","4855","2870"
"57180","4855","3350"
"57181","4855","3840"
"57182","4855","4140"
"57183","4855","4910"
"57188","3191","1090"
"57189","8971","2420"
"57197","13033","2640"
"57198","2761","4850"
"57199","4159","2040"
"57200","1188","2040"
"57203","10906","570"
"57204","996","1570"
"57205","996","1950"
"57208","11039","3720"
"57209","12537","870"
"57210","12537","1120"
"57211","12537","3040"
"57212","12199","2900"
"57213","6657","2550"
"57214","4508","2990"
"57215","3145","2010"
"57216","3145","3680"
"57217","3145","4290"
"57218","12299","1530"
"57219","12299","2970"
"57220","12299","2980"
"57222","7328","1170"
"57223","9909","2600"
"57224","11352","2600"
"57225","11352","2620"
"57229","411","2020"
"57230","411","2940"
"57231","411","4030"
"57236","8510","2070"
"57238","1060","2070"
"57240","11378","2070"
"57241","1058","2070"
"57243","3630","2070"
"57245","19","570"
"57246","11503","1930"
"57247","11503","2080"
"57248","11503","3280"
"57249","11503","3730"
"57257","8719","3810"
"57258","883","940"
"57259","6783","3720"
"57263","2197","2885"
"57268","2124","1560"
"57269","7704","1110"
"57270","7704","3420"
"57271","11505","3420"
"57272","12008","4430"
"57274","7583","4520"
"57275","5215","2960"
"57279","8861","2070"
"57280","4364","1570"
"57281","4364","1950"
"57282","4364","2070"
"57284","7334","2940"
"57286","9271","1820"
"57287","9271","2360"
"57288","2238","2885"
"57289","438","3780"
"57290","1350","1950"
"57294","11598","2540"
"57295","7263","2710"
"57296","10587","2280"
"57297","7462","3020"
"57298","2577","699"
"57302","3671","2820"
"57303","3671","3050"
"57304","3671","3850"
"57305","3528","4630"
"57306","11895","4250"
"57307","1489","3720"
"57308","3565","1980"
"57309","3565","2180"
"57310","3565","4400"
"57311","7714","4400"
"57312","7714","4430"
"57313","6640","3010"
"57314","1550","620"
"57315","198","2790"
"57316","12049","4965"
"57317","2384","4260"
"57318","1629","3810"
"57322","540","4965"
"57323","9573","4965"
"57324","7767","1700"
"57325","7779","1700"
"57328","11688","2050"
"57329","11688","3720"
"57330","4507","1700"
"57331","12229","2180"
"57333","10704","2180"
"57334","3863","4974"
"57335","9177","2180"
"57336","7794","1370"
"57337","12238","3110"
"57344","8414","1530"
"57345","8414","1570"
"57349","7883","2180"
"57350","1080","1090"
"57351","1080","2180"
"57357","13035","610"
"57358","12138","1530"
"57361","1279","720"
"57362","1279","1110"
"57363","1279","3090"
"57364","1279","3350"
"57365","1279","3840"
"57366","3961","3420"
"57371","1221","2540"
"57372","1221","2550"
"57373","1221","4140"
"57374","1221","4991"
"57375","12280","2210"
"57376","12280","3050"
"57377","12280","3850"
"57378","12009","700"
"57379","1300","3770"
"57380","6702","2540"
"57381","6702","2550"
"57382","6702","4140"
"57383","8978","4140"
"57387","8717","3810"
"57389","9457","1920"
"57391","12200","3720"
"57392","11040","3720"
"57393","1276","980"
"57394","1276","1570"
"57395","1276","3280"
"57396","1276","4710"
"57397","1276","4940"
"57398","3560","4250"
"57402","3395","699"
"57403","3395","700"
"57405","3320","840"
"57406","3320","1130"
"57407","3320","1760"
"57408","3320","4560"
"57409","2392","4280"
"57412","2005","3830"
"57415","9383","4030"
"57416","638","4030"
"57419","2886","740"
"57420","2886","830"
"57421","2886","1110"
"57422","2886","1530"
"57423","2886","1950"
"57424","2886","2280"
"57425","2886","3340"
"57426","2886","3420"
"57427","2886","4230"
"57431","4059","710"
"57432","4062","710"
"57433","7956","710"
"57434","4070","710"
"57435","4074","710"
"57436","7355","710"
"57437","4083","710"
"57438","6191","4220"
"57439","11926","3010"
"57440","11926","3020"
"57441","11926","4140"
"57442","11926","4150"
"57443","11926","4220"
"57444","11926","4470"
"57449","3654","699"
"57450","197","2650"
"57451","2546","1250"
"57453","7442","3420"
"57454","5548","2030"
"57455","3133","3420"
"57456","11939","4530"
"57457","7694","4250"
"57459","11900","1470"
"57460","9188","3820"
"57464","3486","3030"
"57465","3486","4340"
"57466","9437","840"
"57467","11898","4520"
"57468","8106","3020"
"57469","8365","3720"
"57470","8702","3720"
"57471","2312","4751"
"57472","2312","4761"
"57473","1086","2180"
"57477","9758","3720"
"57478","998","3720"
"57481","3937","4430"
"57491","8804","940"
"57492","8804","980"
"57493","8804","2280"
"57494","8804","2980"
"57495","9362","940"
"57496","9362","980"
"57497","9362","2280"
"57498","9362","2980"
"57499","12538","3820"
"57500","4214","3720"
"57503","6335","699"
"57509","3147","4250"
"57510","9425","3280"
"57511","9425","4140"
"57527","12191","2330"
"57528","12191","4200"
"57529","12540","2330"
